commit_hash,parent_commit,commit_date,package_path,pre_pname,pre_version,pre_fetcher_content,pre_builder_type,pre_nixpkgs_base,post_pname,post_version,post_fetcher_content,post_builder_type,post_nixpkgs_base,version_changed,fetcher_hash_changed,fetcher_url_changed,fetcher_type_changed,builder_changed,change_category,diff_lines_added,diff_lines_removed,diff_lines_total,previous_update_date,previous_update_commit,days_since_previous_update,package_added_date,hybrid_build_success,hybrid_build_time,random_order,post_src_ref,post_src_ref_attr
4438277825b6a2634978a5f614bf9b9815a8b1e6,cc592071b6e12ec26d3878e3787ea54eb8273b56,2025-10-15,pkgs/by-name/co/cosmic-greeter/package.nix,cosmic-greeter,1.0.0-beta.1.1,"fetchFromGitHub {␤    owner = ""pop-os"";␤    repo = ""cosmic-greeter"";␤    tag = ""epoch-${finalAttrs.version}"";␤    hash = ""sha256-rMZ+UbHarnvPaVAI5XeBfLduWEZHthguRSKLv3d/Eo0="";␤  }",buildRustPackage,35f590344ff791e6b1d6d6b8f3523467c9217caf,cosmic-greeter,1.0.0-beta.2,"fetchFromGitHub {␤    owner = ""pop-os"";␤    repo = ""cosmic-greeter"";␤    tag = ""epoch-${finalAttrs.version}"";␤    hash = ""sha256-Q4JrqyZbqdRk9nYk+u61CCHIucUOP4VjNALJRGaCfn4="";␤  }",buildRustPackage,35f590344ff791e6b1d6d6b8f3523467c9217caf,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,2,6,2025-10-05,7462f05a96a28afeeff5fc257a79931e812b6d99,10,2023-11-08,TRUE,282.29,29,epoch-1.0.0-beta.2,tag
c57655b6a4b0c591f14b292d6ed7c3488d3ec9cc,8a09ddc4e2301883ee64cbe48b0b6f8b87c5a41c,2025-10-15,pkgs/by-name/al/aligator/package.nix,aligator,0.15.0,"fetchFromGitHub {␤    owner = ""Simple-Robotics"";␤    repo = ""aligator"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-x9vOj5Dy2SaQOLBCM13wZ/4SxgBz+99K/UxJqhKTg3c="";␤  }",mkDerivation,2ea123939c5cb71d2761896c27e475aeab266364,aligator,0.16.0,"fetchFromGitHub {␤    owner = ""Simple-Robotics"";␤    repo = ""aligator"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-OyCJa2iTkCxVLooSKdVgBd0y7rHObo4vFcc56t48TSY="";␤  }",mkDerivation,35f590344ff791e6b1d6d6b8f3523467c9217caf,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,2,4,6,2025-08-02,27c9f0748771dc13430e0a4a9b31b8bde423b750,74,2024-09-12,FALSE,24.66,30,v0.16.0,tag
d921034ba6a2f289dee3539c8ca914ae2b22c003,13680c477a83003223076708f16158c8d751673b,2025-10-14,pkgs/by-name/re/restic-browser/package.nix,restic-browser,0.3.2,"fetchFromGitHub {␤    owner = ""emuell"";␤    repo = ""restic-browser"";␤    rev = ""v${version}"";␤    hash = ""sha256-magf19hA5PVAZafRcQXFaAD50qGofztpiluVc2aCeOk="";␤  }",buildRustPackage,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,restic-browser,0.3.3,"fetchFromGitHub {␤    owner = ""emuell"";␤    repo = ""restic-browser"";␤    rev = ""v${version}"";␤    hash = ""sha256-K8JEt1kOvu/G3S1O6W/ee2JM968bgPR/FeGaBKP6elU="";␤  }",buildRustPackage,2ea123939c5cb71d2761896c27e475aeab266364,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,7,5,12,2025-07-15,398b16e16cc688d8ffcf820d1ec50a55da44a108,91,2024-12-23,FALSE,0.23,33,v0.3.3,rev
a8204d9160dd1cfc5efcf621563348314a8df02f,b5ad8986fecea232ef2e1ee9eecce5b972dc4114,2025-10-14,pkgs/by-name/su/sunshine/package.nix,sunshine,2025.628.4510,"fetchFromGitHub {␤    owner = ""LizardByte"";␤    repo = ""Sunshine"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-xNWFo6a4YrJ+tBFTSReoAEi1oZ4DSguBEusizWeWKYY="";␤    fetchSubmodules = true;␤  }",mkDerivation,2ea123939c5cb71d2761896c27e475aeab266364,sunshine,2025.924.154138,"fetchFromGitHub {␤    owner = ""LizardByte"";␤    repo = ""Sunshine"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-QrPfZqd9pgufohUjxlTpO6V0v7B41UrXHZaESsFjZ48="";␤    fetchSubmodules = true;␤  }",mkDerivation,2ea123939c5cb71d2761896c27e475aeab266364,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,2,1,3,2025-07-27,39772184cc545f20961c7c2edf1d6cea589510ab,79,2024-12-10,FALSE,22.71,34,v2025.924.154138,tag
8636dbdf65163aeceba296e131c84e1fa1c0ecd6,798c30d1e21f719ce0a163785457cb64815554d9,2025-10-14,pkgs/by-name/tr/trackballs/package.nix,trackballs,1.3.4,"fetchFromGitHub {␤    owner = ""trackballs"";␤    repo = ""trackballs"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-JKSiNe5mu8rRztUhduGFY6IsSMx6VyBqKcGO5EssI+8="";␤  }",mkDerivation,2ea123939c5cb71d2761896c27e475aeab266364,trackballs,1.3.5,"fetchFromGitHub {␤    owner = ""trackballs"";␤    repo = ""trackballs"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-Zy4o/khWAdy27P6WIU7gouNTYXLgN5ursSoSDDboXAk="";␤  }",mkDerivation,2ea123939c5cb71d2761896c27e475aeab266364,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,0,4,4,2025-04-15,0c673a8c30114d111c27cd9b3a335e31e90c9e04,182,2024-11-09,FALSE,5.11,35,v1.3.5,tag
51916404848cb1071a03a09b04f287c6359afdf8,47dc8a5d41b54e9910030bb8fdb8f53b108c599a,2025-10-14,pkgs/by-name/mc/mcphost/package.nix,mcphost,0.19.2,"fetchFromGitHub {␤    owner = ""mark3labs"";␤    repo = ""mcphost"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-BDG4df7YG5cKjL8zsbvK4xFJMwyjSPx4jnDKwPVm+zw="";␤  }",buildGoModule,2ea123939c5cb71d2761896c27e475aeab266364,mcphost,0.31.1,"fetchFromGitHub {␤    owner = ""mark3labs"";␤    repo = ""mcphost"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-WvoBQLrs9lcbaTueyIPI89Y2t37mKxlE0tOczLhw8Bg="";␤  }",buildGoModule,2ea123939c5cb71d2761896c27e475aeab266364,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,3,1,4,2025-09-01,c283f32d296564fd649ef3ed268c1f1f7b199c49,43,2025-05-06,FALSE,11.91,36,v0.31.1,tag
27d384a5ee33b71d97e3f39cece5e6a7b7b6b5a9,d4be5b73ef8d873d94465e2ffc00f2edb0e24cdb,2025-10-13,pkgs/development/python-modules/zulip/default.nix,zulip,0.9.0,"fetchFromGitHub {␤    owner = ""zulip"";␤    repo = ""python-zulip-api"";␤    rev = version;␤    hash = ""sha256-YnNXduZ2KOjRHGwhojkqpMP2mwhflk8/f4FVZL8NvHU="";␤  }",buildPythonPackage,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,zulip,0.9.1,"fetchFromGitHub {␤    owner = ""zulip"";␤    repo = ""python-zulip-api"";␤    tag = version;␤    hash = ""sha256-mcqIfha+4nsqlshayLQ2Sd+XOYVKf1FkoczjiFRNybc="";␤  }",buildPythonPackage,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,2,6,8,2025-07-22,5a0711127cd8b916c3d3128f473388c8c79df0da,83,2020-09-12,FALSE,0.27,37,0.9.1,tag
79c4767d5c90ac458d67523f68404a9baaa12eed,2881e466f759a864fb0b1a12c9a15874ced2dfab,2025-10-14,pkgs/by-name/ru/rubyfmt/package.nix,rubyfmt,0.10.0,"fetchFromGitHub {␤    owner = ""fables-tales"";␤    repo = ""rubyfmt"";␤    tag = ""v${version}"";␤    hash = ""sha256-IIHPU6iwFwQ5cOAtOULpMSjexFtTelSd/LGLuazdmUo="";␤    fetchSubmodules = true;␤  }",buildRustPackage,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,rubyfmt,0.11.0,"fetchFromGitHub {␤    owner = ""fables-tales"";␤    repo = ""rubyfmt"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-wGvfmBm2GNXASXc//K2JOrn/iUdlbA5dDReNJ+NqjDM="";␤    fetchSubmodules = true;␤  }",buildRustPackage,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,6,3,9,2025-07-31,7091e75f78a96fe617a1711eb9f13f4a58c439d1,75,2025-05-05,FALSE,0.25,38,v0.11.0,tag
fb5551e1840b56194fcf73ceccb4a3e77383e814,3648773cc70a0c3658f3fa13b31c52e2109b474f,2025-10-13,pkgs/by-name/se/searxng/package.nix,searxng,0-unstable-2025-09-11,"fetchFromGitHub {␤      owner = ""searxng"";␤      repo = ""searxng"";␤      rev = ""7c1ebc01489a5b96d4abb0ad9c1180701eb4456c"";␤      hash = ""sha256-nOIt4PyO6DALz7gw5Hh1w1ZDyEAsQAVp4O/eFOLYZ0A="";␤    }",buildPythonApplication,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,searxng,0-unstable-2025-10-13,"fetchFromGitHub {␤      owner = ""searxng"";␤      repo = ""searxng"";␤      rev = ""c34bb612847ce4584f65077b104164993bfa88c5"";␤      hash = ""sha256-vs64ue9bI86kCrOUdy8Kddd2GTIYmveyy1XunEqPAtw="";␤    }",buildPythonApplication,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,1,9,10,2025-09-23,c4e71ec2b0cb6e8d2ec78199c25b73b3d344eaaf,20,2023-09-29,FALSE,8.17,39,c34bb612847ce4584f65077b104164993bfa88c5,rev
078f95bb584a53472d49b520b9f555e9ebd741a9,c58cd36d567f1ac69ee543431488a3807a22c26f,2025-09-22,pkgs/by-name/ll/llama-swap/package.nix,llama-swap,156,"fetchFromGitHub {␤    owner = ""mostlygeek"";␤    repo = ""llama-swap"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-z0262afVjsdGe6WPoWO1wbccLO538fXBuxOOqLnJHRU="";␤    # populate values that require us to use git. By doing this in postFetch we␤    # can delete .git afterwards and maintain better reproducibility of the src.␤    leaveDotGit = true;␤    postFetch = ''␤      cd ""$out""␤      git rev-parse HEAD > $out/COMMIT␤      # '0000-00-00T00:00:00Z'␤      date -u -d ""@$(git log -1 --pretty=%ct)"" ""+'%Y-%m-%dT%H:%M:%SZ'"" > $out/SOURCE_DATE_EPOCH␤      find ""$out"" -name .git -print0 | xargs -0 rm -rf␤    '';␤  }",buildGoModule,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,llama-swap,165,"fetchFromGitHub {␤    owner = ""mostlygeek"";␤    repo = ""llama-swap"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-3NlA4LnAJ1qCy1+Jcv6wrPg/7trQhpwx00Sk98V7ZdY="";␤    # populate values that require us to use git. By doing this in postFetch we␤    # can delete .git afterwards and maintain better reproducibility of the src.␤    leaveDotGit = true;␤    postFetch = ''␤      cd ""$out""␤      git rev-parse HEAD > $out/COMMIT␤      # '0000-00-00T00:00:00Z'␤      date -u -d ""@$(git log -1 --pretty=%ct)"" ""+'%Y-%m-%dT%H:%M:%SZ'"" > $out/SOURCE_DATE_EPOCH␤      find ""$out"" -name .git -print0 | xargs -0 rm -rf␤    '';␤  }",buildGoModule,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,24,1,25,2025-09-01,6cf423db940d739681b9454dbe49c9007822851b,21,2025-08-07,FALSE,8.74,40,v165,tag
8501e4c83b28ae792008224398f70d6ba52f71dc,027817845f385748e340db8ce56ccaab00b47f92,2025-10-13,pkgs/by-name/bi/bitrise/package.nix,bitrise,2.33.2,"fetchFromGitHub {␤    owner = ""bitrise-io"";␤    repo = ""bitrise"";␤    rev = ""v${version}"";␤    hash = ""sha256-ckiozGSk8a0bzTzj8PuN55rrL2r95BylYRUHZdQF+Kc="";␤  }",buildGoModule,6d7ec06d6868ac6d94c371458fc2391ded9ff13d,bitrise,2.34.3,"fetchFromGitHub {␤    owner = ""bitrise-io"";␤    repo = ""bitrise"";␤    rev = ""v${version}"";␤    hash = ""sha256-Px4u3Jc3HbTN9NRGFYwTVL0/g+PsFw+JxEyOuTSTQbc="";␤  }",buildGoModule,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,0,4,2025-08-21,63a9da2879b5c8d5daf565a5cb614ee05353a4ad,53,2024-08-10,FALSE,14.08,41,v2.34.3,rev
a712978dca991b6e39feb99727a974d0d65676f2,8913c168d1c56dc49a7718685968f38752171c3b,2025-10-07,pkgs/by-name/py/pystring/package.nix,pystring,1.1.4-unstable-2025-06-23,"fetchFromGitHub {␤    owner = ""imageworks"";␤    repo = ""pystring"";␤    rev = ""02ef1186d6b77bc35f385bd4db2da75b4736adb7"";␤    hash = ""sha256-M0/nDxeRo8NBQ3/SvBc0i5O4ImIP/A8ry/jA27dLybg="";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,pystring,1.1.4-unstable-2025-10-07,"fetchFromGitHub {␤    owner = ""imageworks"";␤    repo = ""pystring"";␤    rev = ""a09708a4870db7862e1a1aa42658c8e6e36547e7"";␤    hash = ""sha256-S43OkXcOCzPds2iDLunqg9a1zOiODo2dB9ReuOfe7Bw="";␤  }",mkDerivation,bce5fe2bb998488d8e7e7856315f90496723793c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,8,2,10,2025-09-22,ce7e308c1a42640b90cfc8f909e80c3637f9f272,15,2024-11-09,TRUE,8.18,42,a09708a4870db7862e1a1aa42658c8e6e36547e7,rev
52816fb87c5d3c454be1b8c66f50713eae2ec2fe,f9298006670ea29975508db7b9271fa7e3170df3,2025-10-11,pkgs/by-name/en/entwine/package.nix,entwine,3.1.1,"fetchFromGitHub {␤    owner = ""connormanning"";␤    repo = ""entwine"";␤    rev = version;␤    sha256 = ""sha256-1dy5NafKX0E4MwFIggnr7bQIeB1KvqnNaQQUUAs6Bq8="";␤  }",mkDerivation,870493f9a8cb0b074ae5b411b2f232015db19a65,entwine,3.2.0,"fetchFromGitHub {␤    owner = ""connormanning"";␤    repo = ""entwine"";␤    rev = version;␤    hash = ""sha256-RpUV75Dlyd3wTWGC3btpAFSjqpgK9zLXTl670Oh0Z2o="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,0,4,2025-04-20,05580f4b4433fda48fff30f60dfd303d6ee05d21,174,2024-11-09,FALSE,96.54,43,3.2.0,rev
32f7476fb9caa236d784afcf816e276e489101ed,e30894533104c2b000292ae0e4daf0caddd55341,2025-10-12,pkgs/by-name/wo/worker-build/package.nix,worker-build,0.6.1,"fetchFromGitHub {␤    owner = ""cloudflare"";␤    repo = ""workers-rs"";␤    tag = ""v${version}"";␤    hash = ""sha256-eP54+M6eXp251QHF9YX5f19yL7gC+zsZfbphac363Wo="";␤  }",buildRustPackage,362791944032cb532aabbeed7887a441496d5e6e,worker-build,0.6.6,"fetchFromGitHub {␤    owner = ""cloudflare"";␤    repo = ""workers-rs"";␤    tag = ""v${version}"";␤    hash = ""sha256-Ia921UNb++9Y1NoEd7nNdJaEEqRxQLAzZ8yYaxPrWYc="";␤    fetchSubmodules = true;␤  }",buildRustPackage,832e3b6db48508ae436c2c7bfc0cf914eac6938e,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,2,1,3,2025-07-15,398b16e16cc688d8ffcf820d1ec50a55da44a108,89,2025-03-25,FALSE,18.09,44,v0.6.6,tag
060af028c00ecb4756c5cad8deabdce384fbac37,44a1a68766efa04db17a1bbeb31c32280df6ac84,2025-10-10,pkgs/by-name/re/reco/package.nix,reco,5.0.2,"fetchFromGitHub {␤    owner = ""ryonakano"";␤    repo = ""reco"";␤    rev = finalAttrs.version;␤    hash = ""sha256-uZAcZJLQH0MTI4NSJnZvzYPBFVXGBqAhsjVLAVP/ZwI="";␤  }",mkDerivation,870493f9a8cb0b074ae5b411b2f232015db19a65,reco,5.1.1,"fetchFromGitHub {␤    owner = ""ryonakano"";␤    repo = ""reco"";␤    rev = finalAttrs.version;␤    hash = ""sha256-vSVWGXC0QJ20t2MRImBwG8ZTrTLE5Z98GO6No80mCUU="";␤  }",mkDerivation,870493f9a8cb0b074ae5b411b2f232015db19a65,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,5,3,8,2025-04-08,a19cd4ffb1f4b953a76f3ac29c6520d0b1877108,185,2024-08-17,FALSE,0.72,45,5.1.1,rev
c61b92251504e99f519f74b78426727fefd7bd0f,799d2d581d3d46d0dfe5b8f812a99580f1ce1095,2025-10-12,pkgs/by-name/vr/vrcx/package.nix,vrcx,2025.09.10,"fetchFromGitHub {␤    owner = ""vrcx-team"";␤    repo = ""VRCX"";␤    rev = ""b233bbc299fca9a956db387b83d90a4dbba61175"";␤    hash = ""sha256-7axYnsImG+VllQE1rhr8NmuMCm5t3bgNYGIIn9j2wMk="";␤  }",buildNpmPackage,362791944032cb532aabbeed7887a441496d5e6e,vrcx,2025.10.11,"fetchFromGitHub {␤    repo = ""VRCX"";␤    owner = ""vrcx-team"";␤    rev = ""cb6bc979d9371b89b289b6cb0bb8b6f60b350bc7"";␤    hash = ""sha256-0LnFXSLyby5b2gSIse7Qld4cQlwNAFHSuGGqk6B9TZY="";␤  }",buildNpmPackage,362791944032cb532aabbeed7887a441496d5e6e,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,10,7,17,2025-09-17,991df1e96a49faf4d071b05559a8c55098c02ec7,25,2025-01-30,FALSE,25.53,46,cb6bc979d9371b89b289b6cb0bb8b6f60b350bc7,rev
a418816bb763715fc59f1c99aefd703819d3cabd,ba9e09cc7687acec60caf56538faae54f4a5f960,2025-10-11,pkgs/by-name/bs/bsc/package.nix,bsc,3.3.6,"fetchFromGitHub {␤    owner = ""IlyaGrebnov"";␤    repo = ""libbsc"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-iUFKTDSAg2/57TPvR0nlmfVN2Z6O9kZKIg+BQQKvr/o="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,bsc,3.3.12,"fetchFromGitHub {␤    owner = ""IlyaGrebnov"";␤    repo = ""libbsc"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-3dFwmThnDzbXB6m/rDfbSz4DZAlIsm4gUOT7YwexpKA="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,8,12,20,2025-10-11,ba9e09cc7687acec60caf56538faae54f4a5f960,0,2024-07-25,FALSE,0.64,47,v3.3.12,tag
2e5fa04839ceeb2252df6c67c420dcef1b941428,0b4defa2584313f3b781240b29d61f6f9f7e0df3,2025-10-11,pkgs/by-name/js/jstest-gtk/package.nix,jstest-gtk,2018-07-10,"fetchFromGitLab {␤    owner = ""jstest-gtk"";␤    repo = ""jstest-gtk"";␤    rev = ""62f6e2d7d44620e503149510c428df9e004c9f3b"";␤    sha256 = ""0icbbhrj5aqljhiavdy3hic60vp0zzfzyg0d6vpjaqkbzd5pv9d8"";␤  }",mkDerivation,2dad7af78a183b6c486702c18af8a9544f298377,jstest-gtk,0.1.1-unstable-2025-04-03,"fetchFromGitHub {␤    owner = ""Grumbel"";␤    repo = ""jstest-gtk"";␤    rev = ""92bdf8e945a6d14fdd0aa6fa961f6da34f5ac810"";␤    sha256 = ""sha256-ypGMxN0k+Y72Hjk5OKJMdc4mci38xg3DJYkboOpa/fs="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,TRUE,TRUE,TRUE,TRUE,FALSE,mixed,3,3,6,2025-03-13,e6fe6f4b7ccc74e0a3d2a0eccabd527c7b12b2fd,212,2024-11-09,FALSE,0.26,48,92bdf8e945a6d14fdd0aa6fa961f6da34f5ac810,rev
cf626af722e3962ac732903fed2de7970e8931a6,e8cca1f576757f5c8596c25dd38c5f44837cb4bc,2025-10-11,pkgs/by-name/on/onesixtyone/package.nix,onesixtyone,unstable-2019-12-26,"fetchFromGitHub {␤    owner = ""trailofbits"";␤    repo = ""onesixtyone"";␤    rev = ""9ce1dcdad73d45c8694086a4f90d7713be1cbdd7"";␤    sha256 = ""111nxn4pcbx6p9j8cjjxv1j1s7dgf7f4dix8acsmahwbpzinzkg3"";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,onesixtyone,0.3.4-unstable-2025-08-30,"fetchFromGitHub {␤    owner = ""trailofbits"";␤    repo = ""onesixtyone"";␤    rev = ""3bedd7cab7fe1bcfc2def208f87fbf10a013efc7"";␤    hash = ""sha256-9gvulDEaEFZdGl/x5oNHTuMNbBK56dgOydQRyzGO29Q="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,6,0,6,2025-03-13,e6fe6f4b7ccc74e0a3d2a0eccabd527c7b12b2fd,212,2024-11-09,TRUE,0.55,49,3bedd7cab7fe1bcfc2def208f87fbf10a013efc7,rev
ec895b79e1bc363539e03b0d866abe5010a84b70,4cf5efb6bbf4a8ce92bcfb3753ab77f432102a92,2025-10-11,pkgs/by-name/na/natscli/package.nix,natscli,0.2.2,"fetchFromGitHub {␤    owner = ""nats-io"";␤    repo = ""natscli"";␤    tag = ""v${version}"";␤    hash = ""sha256-5iGU23HsaMuRDcy3qeCJZE3p2ikaIlLnuWyGfCAlMYQ="";␤  }",buildGoModule,362791944032cb532aabbeed7887a441496d5e6e,natscli,0.3.0,"fetchFromGitHub {␤    owner = ""nats-io"";␤    repo = ""natscli"";␤    tag = ""v${version}"";␤    hash = ""sha256-GaP1qC90agVJa7t8aAyB+t++URxbQzkrCJ+KAVFqoBA="";␤  }",buildGoModule,362791944032cb532aabbeed7887a441496d5e6e,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,2,6,2025-06-03,e61bb30305eaa4ba193dbd09a6895c6a92958cd5,130,2024-11-09,FALSE,8.85,50,v0.3.0,tag
b272de14270cc4e7ee1663055d760754c3e38c17,e0aebe32e1cd3923b77b97cf322714f3a0ab8028,2025-10-11,pkgs/by-name/li/libui/package.nix,libui,4.1a,"fetchFromGitHub {␤    owner = ""andlabs"";␤    repo = ""libui"";␤    rev = ""alpha4.1"";␤    sha256 = ""0bm6xvqk4drg2kw6d304x6mlfal7gh8mbl5a9f0509smmdzgdkwm"";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,libui,4.1a-unstable-2021-01-02,"fetchFromGitHub {␤    owner = ""andlabs"";␤    repo = ""libui"";␤    rev = ""fea45b2d5b75839be0af9acc842a147c5cba9295"";␤    hash = ""sha256-BGbL15hBHY4aZE2ANAEd677vzZMQzMCICBafRtoQIvA="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,16,37,53,2025-07-22,5a0711127cd8b916c3d3128f473388c8c79df0da,81,2025-05-05,FALSE,1.88,51,fea45b2d5b75839be0af9acc842a147c5cba9295,rev
c7ca30f9c550e73a7ff99ce1dc4a6e8c3322081e,3396525bad08c2c850f9aaed21d74a515757b600,2025-10-10,pkgs/by-name/pr/properties-cpp/package.nix,properties-cpp,0.0.3,"fetchFromGitLab {␤    owner = ""ubports"";␤    repo = ""development/core/lib-cpp/properties-cpp"";␤    rev = finalAttrs.version;␤    hash = ""sha256-C/BDEuKNMQHOjATO5aWBptjIlgfv6ykzjFAsHb6uP3Q="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,properties-cpp,0.0.4,"fetchFromGitLab {␤    owner = ""ubports"";␤    repo = ""development/core/lib-cpp/properties-cpp"";␤    rev = finalAttrs.version;␤    hash = ""sha256-rxv2SPTXubaIBlDZixBZ88wqM7pxY03dVhRVImcDZtA="";␤  }",mkDerivation,870493f9a8cb0b074ae5b411b2f232015db19a65,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,0,8,8,2025-07-22,5a0711127cd8b916c3d3128f473388c8c79df0da,80,2024-11-09,FALSE,1.61,52,0.0.4,rev
43ee7fd5815d9dc9d7e22330d6adedaeab455ff5,4dd2da013308cc187d0d3813a8e723adad840331,2025-10-11,pkgs/by-name/ve/vencord/package.nix,vencord,1.13.1,"fetchFromGitHub {␤    owner = ""Vendicated"";␤    repo = ""Vencord"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-FqRRpsS1NPpxJr6iaDvQJ3fuX07oo08lZ6f+oEQb3MM="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,vencord,1.13.3,"fetchFromGitHub {␤    owner = ""Vendicated"";␤    repo = ""Vencord"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-wKLI2YE1rEzkRjDeM85XAx2DIrWYGoZrQT8OHtsNJ7E="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,13,4,17,2025-10-03,eae97bc19f10bf758ad4cb32ef1ad44da175eef3,8,2024-03-30,FALSE,5.54,53,v1.13.3,tag
c985b93fe200aaffd5e537f9209d2233832a4126,6f49de061ba61fe7217b1d333bdc392cabfe0ce1,2025-10-11,pkgs/by-name/gi/git-gone/package.nix,git-gone,1.2.5,"fetchFromGitHub {␤    owner = ""swsnr"";␤    repo = ""git-gone"";␤    tag = ""v${version}"";␤    hash = ""sha256-4BhFombZCmv/GNG2OcNlWNKTk2h65yKn1ku734gCBCQ="";␤  }",buildRustPackage,362791944032cb532aabbeed7887a441496d5e6e,git-gone,1.3.1,"fetchFromGitHub {␤    owner = ""swsnr"";␤    repo = ""git-gone"";␤    tag = ""v${version}"";␤    hash = ""sha256-/8ujbZ7FQTZzTG4HnHg6v3rWhxt2PuSGwIJpBVTxhfM="";␤  }",buildRustPackage,362791944032cb532aabbeed7887a441496d5e6e,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,1,20,21,2025-07-15,398b16e16cc688d8ffcf820d1ec50a55da44a108,88,2025-05-05,FALSE,7.62,54,v1.3.1,tag
97f73ca9d700a7dd6136975a69a9ab1950f88af6,8531f56c2b7677e5fc729a0fec2986477452fd17,2025-10-11,pkgs/by-name/dn/dnscontrol/package.nix,dnscontrol,4.25.0,"fetchFromGitHub {␤    owner = ""StackExchange"";␤    repo = ""dnscontrol"";␤    tag = ""v${version}"";␤    hash = ""sha256-8VNo2IPchplTlI97BzsGcc6i0z7V79oHkSVtCLY8558="";␤  }",,870493f9a8cb0b074ae5b411b2f232015db19a65,dnscontrol,4.26.0,"fetchFromGitHub {␤    owner = ""StackExchange"";␤    repo = ""dnscontrol"";␤    tag = ""v${version}"";␤    hash = ""sha256-yDjxAQDqe9LIvzVy255rzKs7r7Xb4RAD1CFuKSrnQS8="";␤  }",buildGoModule,870493f9a8cb0b074ae5b411b2f232015db19a65,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,4,8,2025-10-11,8531f56c2b7677e5fc729a0fec2986477452fd17,0,2024-11-09,FALSE,27.43,55,v4.26.0,tag
