commit_hash,parent_commit,commit_date,package_path,pre_pname,pre_version,pre_fetcher_type,pre_fetcher_content,pre_builder_type,pre_nixpkgs_base,post_pname,post_version,post_fetcher_type,post_fetcher_content,post_builder_type,post_nixpkgs_base,fully_qualified_name,version_changed,fetcher_hash_changed,fetcher_url_changed,fetcher_type_changed,builder_changed,change_category,diff_lines_added,diff_lines_removed,diff_lines_total,previous_update_date,previous_update_commit,days_since_previous_update,package_added_date,update_sequence_num,total_updates_in_window,input_drvs_match,input_drvs_diff_count,package_attr,input_drvs_error,post_build_success,post_build_time,post_src_ref,hybrid_build_success,hybrid_build_time,random_order
8de34ab4c72b40e202f5eabe96f013da30df18e7,c0d3f62bc09e3b025d23555ccf048e64de885fb0,2025-08-05,pkgs/development/python-modules/exifread/default.nix,exifread,3.0.0,fetchPypi,"fetchPypi {␤    pname = ""ExifRead"";␤    inherit version;␤    hash = ""sha256-CsWjZBadvfK9YvlPXAc5cKtmlKMWYXf15EixDJQ+LKQ="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,exifread,3.4.0,fetchPypi,"fetchPypi {␤    inherit pname version;␤    hash = ""sha256-3H+Np3OWcJykFKDu4cJikC9xOvycBDuqi4IzfXYwb/w="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.exifread,True,True,False,False,False,version_bump,4,1,5,,,,,1,1,False,5,python3Packages.exifread,False,True,0.5073487758636475,3.4.0,False,,547
929aa40df8be33d08a79b5f07d5d97e04109e832,4f8e9ec28dd0b2be78ac448a1ddd685cd9b28803,2025-08-05,pkgs/development/python-modules/extension-helpers/default.nix,extension-helpers,1.2.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""astropy"";␤    repo = ""extension-helpers"";␤    tag = ""v${version}"";␤    hash = ""sha256-qneulhSYB2gYiCdgoU7Dqg1luLWhVouFVihcKeOA37E="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,extension-helpers,1.4.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""astropy"";␤    repo = ""extension-helpers"";␤    tag = ""v${version}"";␤    hash = ""sha256-coSgaPoz93CqJRb65xYs1sNOwoGhcxWGJF7Jc9N2W1I="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.extension-helpers,True,True,False,False,False,version_bump,7,2,9,,,,,1,1,False,4,python3Packages.extension-helpers,False,True,0.5569124221801758,refs/tags/v1.4.0,False,,548
c0d3f62bc09e3b025d23555ccf048e64de885fb0,cc5925a8860a86dd63cce49da50928e4e4864ec3,2025-08-05,pkgs/development/python-modules/etuples/default.nix,etuples,0.3.9,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""pythological"";␤    repo = ""etuples"";␤    tag = ""v${version}"";␤    hash = ""sha256-dl+exar98PnqEiCNX+Ydllp7aohsAYrFtxb2Q1Lxx6Y="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,etuples,0.3.10,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""pythological"";␤    repo = ""etuples"";␤    tag = ""v${version}"";␤    hash = ""sha256-h5MLj1z3qZiUXcNIDtUIbV5zeyTzxerbSezFD5Q27n0="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.etuples,True,True,False,False,False,version_bump,9,5,14,,,,,1,1,False,5,python3Packages.etuples,False,True,2.6977434158325195,refs/tags/v0.3.10,False,,549
09d5f2d1028eab7af9db059c88b9a3292b1551d9,ab1ced9a471f38144909ea44f703f0fdc1a7afa0,2025-08-05,pkgs/development/python-modules/epicstore-api/default.nix,epicstore-api,0.1.9,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""SD4RK"";␤    repo = ""epicstore_api"";␤    tag = ""v_${version}"";␤    hash = ""sha256-9Gh9bsNgZx/SinKr7t1dvqrOUP+z4Gs8BFMLYtboFmg="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,epicstore-api,0.2.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""SD4RK"";␤    repo = ""epicstore_api"";␤    tag = ""v_${version}"";␤    hash = ""sha256-XSynUz8rAl/+jcPMCZoVKlGZLVcTCAr36VEWVhAydoM="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.epicstore-api,True,True,False,False,False,version_bump,2,2,4,,,,,1,1,False,2,python3Packages.epicstore-api,False,True,1.0151193141937256,refs/tags/v_0.2.0,False,,550
a6b12464e6f9d6fc88ae4019992b390cc3eee4ce,c74865ab5efe337eeb15f11c601e8e285769e02d,2025-08-05,pkgs/development/python-modules/docstring-to-markdown/default.nix,docstring-to-markdown,0.15,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""python-lsp"";␤    repo = ""docstring-to-markdown"";␤    tag = ""v${version}"";␤    hash = ""sha256-ykqY7LFIOTuAddYkKDzIltq8FpLVz4v2ZA3Y0cZH9ms="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,docstring-to-markdown,0.17,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""python-lsp"";␤    repo = ""docstring-to-markdown"";␤    tag = ""v${version}"";␤    hash = ""sha256-conwwToBrlDL487zf2ldCOxFFKxP1a8LnU0KocI8riI="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.docstring-to-markdown,True,True,False,False,False,version_bump,11,4,15,,,,,1,1,False,6,python3Packages.docstring-to-markdown,False,True,0.5364127159118652,refs/tags/v0.17,False,,551
780ac073d0614561265a2ee5c8f110cfb58eb178,26c9e1253363cf85be1d2dab12525e6ca47eec18,2025-08-05,pkgs/development/python-modules/django-webpack-loader/default.nix,django-webpack-loader,3.1.1,fetchPypi,"fetchPypi {␤    inherit pname version;␤    hash = ""sha256-8Rt5cA0b/BKZExvfS6R5wewgD4OhQA4aL+tcK6e2+MQ="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,django-webpack-loader,3.2.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""django-webpack"";␤    repo = ""django-webpack-loader"";␤    tag = version;␤    hash = ""sha256-2CmIaVDSZlqfSJVPVBmOcT89znjxQhe7ZHhe7i6DCGY="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.django-webpack-loader,True,True,True,True,False,mixed,2,5,7,,,,,1,1,False,1,python3Packages.django-webpack-loader,False,True,2.9700379371643066,refs/tags/3.2.1,True,2.9106411933898926,552
5ab327a8209c773f1787314aa01aed5117747a04,30e8cd34f54985f93e25af170fcb800e47ac8524,2025-08-05,pkgs/development/python-modules/django-stubs/default.nix,django-stubs,5.2.0,fetchPypi,"fetchPypi {␤    pname = ""django_stubs"";␤    inherit version;␤    hash = ""sha256-B+JcLTy/9b5UAif/N3GcyJ8hXfqqpesDinWwG7+7JyI="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,django-stubs,5.2.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""typeddjango"";␤    repo = ""django-stubs"";␤    tag = version;␤    hash = ""sha256-kF5g0/rkMQxYTfSrTqzZ6BuqGlE42K/AVhc1/ARc+/c="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.django-stubs,True,True,True,True,False,mixed,14,11,25,,,,,1,1,False,5,python3Packages.django-stubs,False,True,11.839301347732544,refs/tags/5.2.2,False,,553
30e8cd34f54985f93e25af170fcb800e47ac8524,4fd0fc8348ea9789ef4c3302e605d7f93eae4cf7,2025-08-05,pkgs/development/python-modules/django-stubs-ext/default.nix,django-stubs-ext,5.2.0,fetchPypi,"fetchPypi {␤    pname = ""django_stubs_ext"";␤    inherit version;␤    hash = ""sha256-AMSuMHtTj1ZDr3YakUw/jk4/JfTnxtcJjxkGwNjyqsk="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,django-stubs-ext,5.2.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""typeddjango"";␤    repo = ""django-stubs"";␤    tag = version;␤    hash = ""sha256-kF5g0/rkMQxYTfSrTqzZ6BuqGlE42K/AVhc1/ARc+/c="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.django-stubs-ext,True,True,True,True,False,mixed,19,7,26,,,,,1,1,False,6,python3Packages.django-stubs-ext,False,True,2.5930397510528564,refs/tags/5.2.2,False,,554
24a48da674f56ac6778654b073fdabc842e4310f,54d1c13cd013cacde0567bc037926ba2825dfd54,2025-08-05,pkgs/development/python-modules/django-rq/default.nix,django-rq,3.0.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""rq"";␤    repo = ""django-rq"";␤    tag = ""v${version}"";␤    hash = ""sha256-f4ilMKMWNr/NVKRhylr0fFiKFEKHXU/zIlPnq7fCYNs="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,django-rq,3.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""rq"";␤    repo = ""django-rq"";␤    tag = ""v${version}"";␤    hash = ""sha256-TnOKgw52ykKcR0gHXcdYfv77js7I63PE1F3POdwJgvc="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.django-rq,True,True,False,False,False,version_bump,15,5,20,,,,,1,1,False,5,python3Packages.django-rq,False,True,2.6575889587402344,refs/tags/v3.1,False,,555
290c979ee9e3a912c9211aa86e6e1466588e1876,a6d565f2318b3b8d102f8a1ef7080cceddcc59f0,2025-08-05,pkgs/development/python-modules/crccheck/default.nix,crccheck,1.3.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""MartinScharrer"";␤    repo = ""crccheck"";␤    tag = ""v${version}"";␤    hash = ""sha256-nujt3RWupvCtk7gORejtSwqqVjW9VwztOVGXBHW9T+k="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,crccheck,1.3.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""MartinScharrer"";␤    repo = ""crccheck"";␤    tag = ""v${version}"";␤    hash = ""sha256-hT+8+moni7turn5MK719b4Xy336htyWWmoMnhgxKkYo="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.crccheck,True,True,False,False,False,version_bump,8,4,12,,,,,1,1,False,5,python3Packages.crccheck,False,True,0.49768877029418945,refs/tags/v1.3.1,False,,556
9cfa7f166a54e7a674b864f6dcf3a28f0459c21b,9b6cc651dd1ad624b6a09feb30a3f7ec05c21fcd,2025-08-05,pkgs/development/python-modules/copier/default.nix,copier,9.6.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""copier-org"";␤    repo = ""copier"";␤    tag = ""v${version}"";␤    # Conflict on APFS on darwin␤    postFetch = ''␤      rm $out/tests/demo/doc/ma*ana.txt␤    '';␤    hash = ""sha256-mezmXrOvfqbZGZadNZklQZt/OEKqRYnwugNkZc88t6o="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,copier,9.9.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""copier-org"";␤    repo = ""copier"";␤    tag = ""v${version}"";␤    # Conflict on APFS on darwin␤    postFetch = ''␤      rm $out/tests/demo/doc/ma*ana.txt␤    '';␤    hash = ""sha256-J+8MSlVKJb6Dr48pgy2OCBZpctGsVm23BcV4B9nk7o4="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.copier,True,True,False,False,False,version_bump,4,4,8,,,,,1,1,False,4,python3Packages.copier,False,True,4.488062858581543,refs/tags/v9.9.0,False,,557
b3baaea87dce32977a775cf78c2f0c052ef9b04f,031ca3a36e5b1d2b790847874909e25c866c8ad1,2025-08-05,pkgs/development/python-modules/cons/default.nix,cons,0.4.6,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""pythological"";␤    repo = ""python-cons"";␤    tag = ""v${version}"";␤    hash = ""sha256-XssERKiv4A8x7dZhLeFSciN6RCEfGs0or3PAQiYSPII="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,cons,0.4.7,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""pythological"";␤    repo = ""python-cons"";␤    tag = ""v${version}"";␤    hash = ""sha256-BS7lThnv+dxtztvw2aRhQa8yx2cRfrZLiXjcwvZ8QR0="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.cons,True,True,False,False,False,version_bump,9,5,14,,,,,1,1,False,5,python3Packages.cons,False,True,2.515903949737549,refs/tags/v0.4.7,False,,558
e23d04d3d2152f8073d081b57db9d6c3f9a65885,d7ce61ef626bc65e81939cd983577f7091a2bb70,2025-08-05,pkgs/development/python-modules/click-plugins/default.nix,click-plugins,1.1.1,fetchPypi,"fetchPypi {␤    inherit pname version;␤    sha256 = ""46ab999744a9d831159c3411bb0c79346d94a444df9a3a3742e9ed63645f264b"";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,click-plugins,1.1.1.2,fetchPypi,"fetchPypi {␤    pname = ""click_plugins"";␤    inherit version;␤    sha256 = ""sha256-1685hKmdJDwTGqGoKDMedjD0qIqXQf0FySeyBLz5ImE="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.click-plugins,True,True,False,False,False,version_bump,5,2,7,,,,,1,1,False,5,python3Packages.click-plugins,False,True,0.45421791076660156,1.1.1.2,True,1.572338342666626,559
763be85735fe78feef20d2401414fc2b0e00c000,1dc13fba1d20987c66fc202da5980ba5f7ebb04c,2025-08-05,pkgs/development/python-modules/cmd2/default.nix,cmd2,2.6.1,fetchPypi,"fetchPypi {␤    inherit pname version;␤    hash = ""sha256-ZQpYkr8psjPT1ndbXjzIE2SM/w15E09weYH2a6rtn0I="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,cmd2,2.7.0,fetchPypi,"fetchPypi {␤    inherit pname version;␤    hash = ""sha256-gdgTW0YhDh0DpagQuvhZBppiIUeIzu7DWI9E7thvvus="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.cmd2,True,True,False,False,False,version_bump,2,4,6,,,,,1,1,False,3,python3Packages.cmd2,False,True,2.1916451454162598,2.7.0,False,,560
104c6eab3ac4c9a591e99bff5290101a8768754c,d279d9851fc56d4f655e6ef2d21e3a29c2a4fcef,2025-08-05,pkgs/development/python-modules/cgen/default.nix,cgen,2020.1,fetchPypi,"fetchPypi {␤    inherit pname version;␤    sha256 = ""4ec99d0c832d9f95f5e51dd18a629ad50df0b5464ce557ef42c6e0cd9478bfcf"";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,cgen,2025.1,fetchPypi,"fetchPypi {␤    inherit pname version;␤    hash = ""sha256-efAeAQ1JwT5YtMqPLUmWprcXiWj18tkGJiczSArnotQ="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.cgen,True,True,False,False,False,version_bump,9,7,16,,,,,1,1,False,7,python3Packages.cgen,False,True,0.7471909523010254,2025.1,False,,561
a0cf1ab1c02b8f57164bc41821546f3711fdc5b7,cc2cc60fce055411c33dd253f7195ce0425d9f20,2025-08-05,pkgs/development/python-modules/caldav/default.nix,caldav,1.6.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""python-caldav"";␤    repo = ""caldav"";␤    tag = ""v${version}"";␤    hash = ""sha256-SWecaXiXp8DSOLVWzgPsbL7UGCtTBfNXYmuDQGdyqbQ="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,caldav,2.0.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""python-caldav"";␤    repo = ""caldav"";␤    tag = ""v${version}"";␤    hash = ""sha256-n7ZKTBXg66firbS34J41NrTM/PL/OrKMnS4iguRz4Ho="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.caldav,True,True,False,False,False,version_bump,15,5,20,,,,,1,1,False,7,python3Packages.caldav,False,True,3.083167552947998,refs/tags/v2.0.1,False,,562
cf956dcc735097152ab4e49326c0464d1fe76655,9524dcd2e4c7378a6889a73362144e1f3fc895ea,2025-08-05,pkgs/development/python-modules/brevo-python/default.nix,brevo-python,1.1.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""getbrevo"";␤    repo = ""brevo-python"";␤    tag = ""v${version}"";␤    hash = ""sha256-XOUFyUrqVlI7Qr4uzeXr6GJuQ+QTVhsueT1xxVQMm14="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,brevo-python,1.2.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""getbrevo"";␤    repo = ""brevo-python"";␤    tag = ""v${version}"";␤    hash = ""sha256-VYj1r69pgKgNCXzxRqvwlj5w+y3IIu21bsZJAe/7zf8="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.brevo-python,True,True,False,False,False,version_bump,4,0,4,,,,,1,1,True,0,python3Packages.brevo-python,False,True,0.7763457298278809,refs/tags/v1.2.0,False,,563
8bcc8ca22488bebcc3efdb2d2eaf027eeccfc31e,8c3b2c98e8937e24497ee872f23830f7496a1d86,2025-08-05,pkgs/development/python-modules/beanhub-extract/default.nix,beanhub-extract,0.1.5,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""LaunchPlatform"";␤    repo = ""beanhub-extract"";␤    tag = version;␤    hash = ""sha256-L3TM3scBJGlOXXxeJAkiqMkpBmhJZB6b+IQT2DGIfO0="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,beanhub-extract,0.1.6,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""LaunchPlatform"";␤    repo = ""beanhub-extract"";␤    tag = version;␤    hash = ""sha256-N4LCMZRPbIzVUPDCW3mAVw6WwpuvxiJmMIoyk8VwXS0="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.beanhub-extract,True,True,False,False,False,version_bump,2,2,4,,,,,1,1,False,2,python3Packages.beanhub-extract,False,True,0.683264970779419,refs/tags/0.1.6,False,,564
a175358cf3206d4a475934a3013f3f766cc30abf,15d1622873a34c7f0a7b83a8ce6d814a89a7f1b6,2025-08-05,pkgs/development/python-modules/dulwich/default.nix,dulwich,0.22.8,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""jelmer"";␤    repo = ""dulwich"";␤    tag = ""dulwich-${version}"";␤    hash = ""sha256-T0Tmu5sblTkqiak9U4ltkGbWw8ZE91pTlhPVMRi5Pxk="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,dulwich,0.24.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""jelmer"";␤    repo = ""dulwich"";␤    tag = ""dulwich-${version}"";␤    hash = ""sha256-GGVvTKDLWPcx1f28Esl9sDXj33157NhSssYD/C+fLy4="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.dulwich,True,True,False,True,False,mixed,28,2,30,,,,,1,1,False,5,python3Packages.dulwich,False,True,2.4781954288482666,refs/tags/dulwich-0.24.1,False,,565
3fb09388d7f7725a1a245d0aacdaf669a677fa5a,c5a3182a0314b8f4aabdc895f72888588e92c4c0,2025-08-05,pkgs/development/python-modules/azure-mgmt-monitor/default.nix,azure-mgmt-monitor,6.0.2,fetchPypi,"fetchPypi {␤    inherit pname version;␤    hash = ""sha256-X/v1AOSZq3kSsbptJs7yZIDZrkEVMgGbt41yViGW4Hs="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,azure-mgmt-monitor,7.0.0,fetchPypi,"fetchPypi {␤    pname = ""azure_mgmt_monitor"";␤    inherit version;␤    hash = ""sha256-t19TZEHUMPaf+HOhZG5fXbyzCAoQdopZ0K3AFUFiOBY="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.azure-mgmt-monitor,True,True,False,False,False,version_bump,6,8,14,,,,,1,1,False,5,python3Packages.azure-mgmt-monitor,False,True,2.6665375232696533,7.0.0,True,5.181551218032837,566
462f2e77e4dfd58a205f104f984390f6d1bdd1fd,eba2d6f425c71c98511b9fcd2a2f57bbc47ce302,2025-08-05,pkgs/development/python-modules/azure-core/default.nix,azure-core,1.32.0,fetchPypi,"fetchPypi {␤    pname = ""azure_core"";␤    inherit version;␤    hash = ""sha256-IrPDXWstrhSZD2wb4pEr8j/+ULIg5wiiirG7krHHMOU="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,azure-core,1.35.0,fetchPypi,"fetchPypi {␤    pname = ""azure_core"";␤    inherit version;␤    hash = ""sha256-wL5ShIlIXp7eWbaXHrY8HqrPg+9TABv+OQTkdelyvlw="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.azure-core,True,True,False,False,False,version_bump,13,2,15,,,,,1,1,False,6,python3Packages.azure-core,False,True,2.500338554382324,1.35.0,False,,567
db53439c2ef9f756fc981ea6bc5fcb820a189031,86db5f1a30705f611091959f03c130a056308d35,2025-08-05,pkgs/development/python-modules/awesomeversion/default.nix,awesomeversion,24.6.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""ludeeus"";␤    repo = ""awesomeversion"";␤    tag = version;␤    hash = ""sha256-lpG42Be0MVinWX5MyDvBPdoZFx66l6tpUxpAJRqEf88="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,awesomeversion,25.8.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""ludeeus"";␤    repo = ""awesomeversion"";␤    tag = version;␤    hash = ""sha256-2CEuJagUkYwtjzpQLYLlz+V5e2feEU6di3wI0+uWuy4="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.awesomeversion,True,True,False,False,False,version_bump,4,2,6,,,,,1,1,False,3,python3Packages.awesomeversion,False,True,2.6316869258880615,refs/tags/25.8.0,False,,568
111070854325fc8104eec56f92a9cdcc51a48e52,0ca97483b6c30682246e21bb0a53dbda596f69c3,2025-08-05,pkgs/development/python-modules/automat/default.nix,automat,24.8.1,fetchPypi,"fetchPypi {␤      inherit pname version;␤      hash = ""sha256-s0Inz2P2MluK0jme3ngGdQg+Q5sgwyPTdjc9juYwbYg="";␤    }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,automat,25.4.16,fetchPypi,"fetchPypi {␤      inherit pname version;␤      hash = ""sha256-ABdZGlR3Bm6Q0msOaW3cFDuq/Ye1iM+sgQC8a+ljTeA="";␤    }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.automat,True,True,False,False,False,version_bump,5,8,13,,,,,1,1,False,5,python3Packages.automat,False,True,0.628483772277832,25.4.16,False,,569
b58c758dd8f71adea8a9af8c97c66cb09a040526,5d6fdedc202f2234506277b6f36719153175727b,2025-08-05,pkgs/development/python-modules/astropy-iers-data/default.nix,astropy-iers-data,0.2025.3.31.0.36.18,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""astropy"";␤    repo = ""astropy-iers-data"";␤    tag = ""v${version}"";␤    hash = ""sha256-51U5QStpzTGwg1MC1NJPMnothjF3Aa7j3dxiRUfnqDE="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,astropy-iers-data,0.2025.8.4.0.42.59,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""astropy"";␤    repo = ""astropy-iers-data"";␤    tag = ""v${version}"";␤    hash = ""sha256-Izqm626PZzjnMNUzPW2x15ER7fn5f9+m2X434vXV/yo="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.astropy-iers-data,True,True,False,False,False,version_bump,4,7,11,,,,,1,1,False,4,python3Packages.astropy-iers-data,False,True,0.7594568729400635,refs/tags/v0.2025.8.4.0.42.59,False,,570
2558ac7c3ea4a6d9c4460b63dced3d501353ad19,153dc5deb8341652f5e3e999d205cd0786e14d94,2025-08-05,pkgs/development/python-modules/argon2-cffi-bindings/default.nix,argon2-cffi-bindings,21.2.0,fetchPypi,"fetchPypi {␤    inherit pname version;␤    sha256 = ""bb89ceffa6c791807d1305ceb77dbfacc5aa499891d2c55661c6459651fc39e3"";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,argon2-cffi-bindings,25.1.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""hynek"";␤    repo = ""argon2-cffi-bindings"";␤    tag = version;␤    hash = ""sha256-UDPxwqEpsmByAPM7lz3cxZz8jWwCEdghPlKXt8zQrfc="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.argon2-cffi-bindings,True,True,True,True,False,mixed,7,5,12,,,,,1,1,False,5,python3Packages.argon2-cffi-bindings,False,True,0.5344803333282471,refs/tags/25.1.0,True,2.1136579513549805,571
8b4d796cab20e15e02d033ba9a984a5c73e2d5e4,bb64dee2d041218347077c30069389ae65277153,2025-08-05,pkgs/development/python-modules/array-api-compat/default.nix,array-api-compat,1.11.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""data-apis"";␤    repo = ""array-api-compat"";␤    tag = version;␤    hash = ""sha256-qGf1XDhRx9hJJP0LcZF7lA8tl+LKYNCw0xTqGjsZYj8="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,array-api-compat,1.12,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""data-apis"";␤    repo = ""array-api-compat"";␤    tag = version;␤    hash = ""sha256-Hb0bFjVMl4CBI3gN3abTO2QUPAOvUaFE0GdPjdops5E="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.array-api-compat,True,True,False,False,False,version_bump,5,1,6,,,,,1,1,False,1,python3Packages.array-api-compat,False,True,2.8497869968414307,refs/tags/1.12,False,,572
f2a3040c5f1da1c1b9f18646bd22a170b5a8727e,7c29b9bde8edd955e453a2bb2ae84830c7596bea,2025-08-05,pkgs/development/python-modules/allure-python-commons/default.nix,allure-python-commons,2.13.5,fetchPypi,"fetchPypi {␤    inherit pname version;␤    hash = ""sha256-ojLnlVgR+Yjkmkwd1sFszn6bgdDqBCKx5WVNMlTiyvM="";␤  }",buildPythonPackage,00b574b1ba8a352f0601c4dde4faff4b534ebb1e,allure-python-commons,2.15.0,fetchPypi,"fetchPypi {␤    pname = ""allure_python_commons"";␤    inherit version;␤    hash = ""sha256-T2Oci7S3nfDZTxuqiHgsk5m+P0X9g5rlg6MUpdRRuXg="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.allure-python-commons,True,True,False,False,False,version_bump,3,12,15,,,,,1,1,False,6,python3Packages.allure-python-commons,False,True,0.5396425724029541,2.15.0,False,,573
